OTUID,Y11_Spring_1,Y11_Spring_2,Y11_Spring_3,Y11_Spring_4,Y11_Summer_1,Y11_Summer_2,Y11_Summer_3,Y11_Summer_4,Y2_Spring_1,Y2_Spring_2,Y2_Spring_3,Y2_Spring_4,Y2_Summer_1,Y2_Summer_2,Y2_Summer_3,Y2_Summer_4,Y5_Spring_1,Y5_Spring_2,Y5_Spring_3,Y5_Spring_4,Y5_Summer_1,Y5_Summer_2,Y5_Summer_3,Y5_Summer_4,Y8_Spring_1,Y8_Spring_2,Y8_Spring_3,Y8_Spring_4,Y8_Summer_1,Y8_Summer_2,Y8_Summer_3,Y8_Summer_4
ASV_6568,0,0,2,1,0,0,0,0,2,1,9,1,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
ASV_4720,0,0,2,0,1,0,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,5,2,1,0,0,0,2,0,3,1
ASV_4172,0,0,2,0,0,3,2,0,1,1,0,1,0,0,4,1,0,1,1,1,0,0,2,0,1,1,0,0,3,0,1,0
ASV_8172,0,0,1,1,0,2,1,1,3,0,1,1,4,1,2,0,0,1,1,1,0,2,0,0,0,1,0,2,0,0,0,0
ASV_5520,0,0,1,0,3,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,7,0,2,2,3
ASV_2128,0,0,1,0,0,0,0,0,3,11,3,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1
ASV_5528,0,0,2,1,0,0,0,0,8,2,2,0,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1
ASV_7082,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,2,1,0,3,3,1,0,1,2,0,0,1,0,3,0,1,1
ASV_2931,0,0,1,0,0,0,0,0,9,5,2,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
ASV_4377,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,1,0,0,0,0,2,1,2,5,0,0,1,0
ASV_3185,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,3,5,0,4,3,0,1,1
ASV_8418,0,0,1,2,0,0,1,0,7,2,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASV_4286,0,0,1,0,0,0,0,0,6,2,1,1,3,1,0,1,1,2,0,0,0,0,2,1,0,4,0,0,0,0,0,0
ASV_6840,0,0,1,1,0,5,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,6,2,0,0,0
ASV_8163,0,0,1,0,0,4,1,1,1,2,1,1,1,1,1,0,1,1,0,0,1,0,0,4,1,0,1,0,0,2,0,0
ASV_8085,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,3,0,5,0,1,0,0,0,0,0,0,0,6,0,0,1,0
ASV_4814,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,4,0,0,0,0,0,1,2,1,7,0,2,0,0
ASV_3654,0,0,0,2,0,2,2,2,1,1,0,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,4,0,0,1
ASV_4919,0,0,0,1,0,0,2,0,2,1,3,7,0,0,1,1,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,1
ASV_3206,0,0,0,2,0,1,1,3,0,0,0,0,0,0,1,1,2,1,2,0,2,2,0,1,1,1,1,2,1,0,1,0
ASV_7003,0,0,0,1,0,0,0,0,6,3,3,2,2,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASV_3298,0,0,0,1,0,2,0,0,6,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,3,2,0,2,1,1,0,0
ASV_8446,0,0,0,0,1,1,0,0,3,1,1,3,1,1,1,0,5,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0
ASV_8118,0,0,0,0,2,0,0,1,0,0,1,2,0,0,1,0,5,2,5,1,0,0,0,0,2,0,4,0,0,0,0,0
ASV_8140,0,0,0,0,7,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,1,4,2
ASV_8098,0,0,0,0,1,0,0,0,5,7,0,2,2,1,0,3,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
ASV_2899,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,2,0,14,1,0,2,0
ASV_8142,0,0,0,0,0,1,0,0,0,0,3,0,2,1,4,3,1,1,2,4,1,0,2,0,0,1,0,0,0,0,0,0
ASV_5945,0,0,0,0,0,1,0,0,1,0,7,5,3,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ASV_3778,0,0,0,0,0,1,0,0,3,8,0,0,2,1,2,1,0,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0
ASV_3228,0,0,0,0,0,2,0,3,0,1,1,6,0,3,2,1,1,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0
ASV_8702,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,8,3,0,1,0,0,0,1,1,3,0,0,5,0,0,0
ASV_5728,0,0,0,0,0,1,0,0,12,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,1
ASV_7074,0,0,0,0,0,1,0,1,0,0,1,1,1,3,1,2,1,0,1,0,1,3,2,3,0,0,0,0,0,2,0,2
ASV_5795,0,0,0,0,0,0,1,0,2,1,1,4,2,2,2,3,1,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0
ASV_3787,0,0,0,0,0,0,0,1,2,0,0,6,2,4,1,1,4,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0
ASV_2601,0,0,0,0,0,0,0,1,10,1,1,0,2,0,1,3,0,2,1,0,0,0,0,1,0,0,0,2,1,0,0,0
ASV_5876,0,0,0,0,0,0,0,1,4,2,0,2,7,1,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ASV_6827,0,0,0,0,0,0,0,4,2,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2940,0,0,0,0,0,0,0,0,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_7024,0,0,0,0,0,0,0,0,3,4,3,5,1,1,0,1,0,0,0,0,2,0,1,0,0,3,0,0,1,1,0,0
ASV_3737,0,0,0,0,0,0,0,0,14,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0
ASV_4994,0,0,0,0,0,0,0,0,3,0,1,4,4,0,3,6,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0
ASV_8541,0,0,0,0,0,0,0,0,11,3,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_3756,0,0,0,0,0,0,0,0,5,1,1,3,0,0,3,3,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,1
ASV_3306,0,0,0,0,0,0,0,0,11,0,5,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2344,0,0,0,0,0,0,0,0,2,4,2,2,5,4,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
ASV_5821,0,0,0,0,0,0,0,0,4,5,4,2,4,1,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
ASV_8002,1,0,1,3,2,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,3,0,2,0,1,0,1,0,1
ASV_4263,3,0,1,0,0,0,1,3,2,1,0,0,0,0,0,0,1,1,3,1,0,0,0,1,2,2,2,1,0,0,0,0
ASV_7321,2,0,4,0,0,0,3,1,4,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,2,1,0,0,0
ASV_4570,1,0,2,0,0,2,1,0,0,0,0,1,1,1,2,0,0,3,2,1,1,1,0,0,0,0,2,1,0,0,2,1
ASV_7487,3,0,1,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,3,0,0,2,1,1,0,2
ASV_3555,2,1,2,3,0,0,2,1,0,0,0,0,2,0,2,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
ASV_7189,1,2,2,1,0,1,1,0,0,1,0,0,1,0,0,0,6,2,1,1,0,0,0,1,2,0,0,0,0,0,2,0
ASV_1990,5,0,0,0,0,1,0,0,1,1,1,3,0,3,0,1,3,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0
ASV_7242,3,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,1,2,3,1,0,0,0,0
ASV_6118,1,1,0,0,0,2,3,1,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,2,0,7,1,1,0,1
ASV_2425,2,4,1,0,0,2,0,2,0,0,0,0,0,0,0,0,2,1,1,4,1,1,0,0,1,0,1,1,0,0,1,0
ASV_2727,2,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,2,0,0,0,2,1,2,0,1,0,0,1
ASV_3057,5,6,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0
ASV_4302,2,0,0,0,0,0,0,1,9,1,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2,1,0,0
ASV_3131,1,3,2,0,0,0,7,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,5,0,1,1
ASV_7587,2,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,3,1,1
ASV_7447,2,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,2,1,2,2,0,1
ASV_2027,4,2,1,5,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,1,0,1,0,0,1,1,0,0
ASV_7485,2,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,1,1,0,5,0,0,0,1,0,2,2,0,1,1,0
ASV_5315,1,3,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,3,0,0,1,3,0,0,2,1,1
ASV_7553,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,5,0,0,1,0,1,0,0,0,0,2,2,2,2
ASV_5319,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,4,0,2,0,0,0,2,0,1,0,0
ASV_7995,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,2,4,2,1,0,0,0
ASV_2756,3,0,0,0,0,1,0,0,4,2,1,1,3,2,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
ASV_6022,7,4,2,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
ASV_6429,1,1,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,2,2,1,0,1,2,4,0,1,0,0,2,0,0
ASV_6285,3,4,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,3,1,0,0,0,0,4,1,0,0,0
ASV_5086,1,0,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,5,0,1,0,0,2,0,1,0
ASV_4416,3,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,1,2,1,3,1,2
ASV_4075,1,3,0,2,1,1,0,0,3,0,0,0,0,0,1,1,1,0,1,3,0,0,0,2,1,0,0,0,0,2,1,1
ASV_3647,1,0,0,1,0,2,0,0,1,0,1,2,0,0,2,1,2,1,2,0,2,0,3,1,1,2,0,0,0,0,0,0
ASV_5237,5,1,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,2,1,1
ASV_8337,1,0,0,1,0,0,0,0,6,5,5,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
ASV_6042,2,2,2,0,0,3,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,1,1,2,0
ASV_6661,1,0,1,2,0,2,1,3,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,0,2,1,0,1,1,0,1
ASV_7746,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,2,0,9,0,0,1,0
ASV_4079,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,2,0,2,5,2,1,0,0,0,0,1
ASV_5668,1,1,0,1,0,0,0,0,3,0,2,4,0,2,1,0,1,0,0,0,2,0,2,1,0,0,0,0,1,1,0,2
ASV_4463,1,0,0,2,0,0,1,1,3,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0
ASV_3884,3,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,2,1,0,0,0
ASV_5166,2,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,2,4,1,0,2,0,0,0,1
ASV_3004,2,5,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,1,1,1,0,1
ASV_3455,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,2,1,0,2,0,0,6,0,1,1,0,2,1,0
ASV_6090,2,1,2,3,2,2,1,0,0,0,0,0,1,1,0,0,1,1,0,2,0,1,0,2,0,1,0,0,0,1,1,0
ASV_4509,2,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,2,2,0,1,0,0,2,0
ASV_2189,1,2,2,0,0,0,0,0,0,3,0,0,1,2,0,1,0,1,0,0,2,0,1,2,2,0,0,3,1,0,1,0
ASV_4708,1,10,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,2
ASV_3775,1,0,0,1,0,0,0,0,7,2,4,3,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4150,2,0,1,0,0,0,0,0,2,5,2,1,0,1,3,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,1
ASV_6160,2,1,3,0,0,0,0,0,1,0,1,3,0,0,1,0,3,0,1,4,1,1,0,0,0,0,2,0,0,0,0,1
ASV_4612,1,1,1,0,0,0,0,1,2,4,0,3,1,0,1,1,1,0,2,1,0,1,2,0,1,0,0,0,0,0,1,0
ASV_4870,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,3,2,4,0,1,4,0,0,0
ASV_1829,2,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2,1,1,0,0,1,0,3,0,0,0,4,1,0,0
ASV_5996,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,3,0,0,0,11,0,0,2,0
ASV_4901,1,0,1,1,0,3,0,0,4,1,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1
ASV_7315,1,0,0,0,0,2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1,3,1,0,0,0,1,3,2,1
ASV_5210,1,3,0,0,3,0,0,1,0,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,2,1,0,1,0
ASV_5219,1,2,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,0,1,2,1,1
ASV_2717,1,0,1,0,0,0,1,2,0,0,0,4,0,1,0,0,4,0,1,0,1,0,5,1,1,0,0,0,0,1,0,1
ASV_2719,1,0,1,0,0,0,0,1,3,0,4,4,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,1,3,0,0,1
ASV_7343,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,1,0,3,0,3,3
ASV_6874,1,0,0,0,0,0,0,0,5,5,2,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,2,1,1,0,1,0
ASV_5281,2,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,2,0,3,1,0,2,1,1,2,0,1,0,0
ASV_8166,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,4,2,3,2,0,1,1,0
ASV_4646,1,2,0,1,0,3,0,1,2,0,0,0,0,0,0,1,2,1,0,2,0,2,1,1,0,3,0,1,0,1,0,0
ASV_4106,1,1,1,1,0,0,0,1,2,4,1,0,1,0,2,0,0,0,1,1,1,0,2,0,1,3,1,0,0,0,0,0
ASV_7580,0,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,1,0,1,0,0,0,0,4,2,0,1
ASV_8192,0,1,0,0,0,3,2,0,6,7,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV_7986,0,2,0,1,0,0,1,0,0,1,1,1,1,0,2,0,1,3,4,3,1,1,0,1,0,0,1,0,0,0,0,0
ASV_6442,0,1,3,2,0,1,1,2,0,0,0,0,0,0,0,0,2,0,2,1,1,0,1,0,3,1,0,2,0,1,0,1
ASV_2564,0,1,2,1,1,0,3,1,1,0,2,2,1,0,1,1,0,1,0,1,0,0,1,0,0,2,0,0,2,0,1,0
ASV_3662,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,3,0,1,1,0,4,1,2,2,1,1,0,0,0,3
ASV_5612,0,1,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,4,4,1,0,0,0,0
ASV_2527,0,2,1,0,1,0,4,0,0,0,1,2,0,1,0,2,0,0,0,0,0,1,0,2,1,1,2,1,2,0,0,1
ASV_3586,0,1,5,1,0,1,2,0,0,2,3,1,0,2,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0
ASV_7646,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,3,1,0,0,1,1,1,1
ASV_6469,0,1,1,0,2,0,0,2,0,0,1,0,0,0,0,0,1,2,1,0,1,1,0,1,2,1,3,1,0,1,2,1
ASV_3593,0,1,3,0,0,1,0,1,1,3,0,2,1,0,0,2,0,0,1,4,0,0,3,0,0,2,0,0,0,0,0,0
ASV_8151,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,1,0,0,2,1,0,2,1,1
ASV_7519,0,1,0,1,1,1,0,0,2,0,5,0,3,3,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1
ASV_7549,0,3,3,3,0,1,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,3,1,0,1,1
ASV_5369,0,1,0,1,0,0,0,0,0,0,1,7,0,0,0,1,2,1,1,2,0,1,0,0,0,4,3,0,0,0,0,0
ASV_5375,0,2,0,1,1,2,3,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,2,1,0,0,0,3,1,1,2,0
ASV_2240,0,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,6,0,0,1,2
ASV_3556,0,4,0,0,0,1,0,2,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,4,5,1,0,1,0,1,0,0
ASV_8733,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,5,0,0,1,0,0,3,1,1
ASV_7115,0,1,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,3,3,0,0,1,1,1,2,1,1,0,1,1,2
ASV_8628,0,1,0,0,0,0,0,0,0,0,3,0,1,2,3,0,2,0,3,0,1,0,0,1,0,1,2,0,1,1,2,1
ASV_2502,0,1,0,1,0,2,0,0,3,1,2,1,1,1,1,0,1,0,0,2,0,0,0,1,0,6,0,1,0,0,0,0
ASV_7956,0,1,5,0,2,2,1,0,2,0,2,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,0,2,0,1,0
ASV_5441,0,1,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,4,0,1,0,0
ASV_5701,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,2,2,1,2,1,0,3,1,1,0,1,0
ASV_8278,0,1,0,1,0,1,2,2,0,0,0,0,0,1,1,2,0,3,0,3,0,1,0,2,1,0,0,0,1,0,0,3
ASV_3572,0,1,0,0,0,2,0,0,5,7,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0
ASV_4090,0,1,5,2,0,1,1,0,1,2,1,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0
ASV_2519,0,1,0,0,1,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,1,1,0,5,0
ASV_1959,0,1,0,0,0,0,0,0,13,6,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_3678,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,1,1,0,0,0,1,0,0,1
ASV_4799,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,1,0,0,2,0,2,4,0,0,1,0,0,1
ASV_7797,0,0,10,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,1,2,0,0,0,1,0
ASV_8205,0,0,1,4,0,1,0,2,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,4,0,2,3,0
ASV_3243,0,0,1,0,0,0,1,0,15,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ASV_4794,0,0,1,1,0,1,1,1,1,2,2,2,0,3,0,0,2,0,0,1,0,0,0,1,0,0,1,3,0,0,1,1
ASV_4978,0,0,1,0,0,0,0,0,1,16,3,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
ASV_3170,0,0,1,1,0,0,0,0,5,3,0,0,1,1,0,3,1,1,3,2,0,0,0,1,0,0,0,2,0,0,0,0
ASV_2827,0,0,3,2,0,0,0,2,5,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,1,4,0,0,0
ASV_5994,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13,0,1,1,2,1
ASV_2625,0,0,1,0,0,0,0,0,6,6,1,2,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
ASV_6508,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,2,2,0,0,0,1,1,0,0,4,2,1,2
ASV_4134,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,0,0,1,0,0,4,0,0,3,3,0
ASV_4942,0,0,1,0,0,0,0,0,12,0,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ASV_8223,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,3,3,2,1,1,0,0,0,0,0,4,4,1,0,0,0,2
ASV_2572,0,0,0,1,0,0,0,0,2,13,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
ASV_6683,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,2,0,0,3,2,0,0,1,3,0,1,1
ASV_2881,0,0,0,1,2,0,0,0,0,0,11,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,4,0,0,1,0
ASV_4845,0,0,0,1,0,0,0,1,2,2,3,1,1,11,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ASV_8070,0,0,0,1,1,0,0,0,1,4,1,5,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
ASV_5614,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,1,1,5,0,1,0,0,0,0,2,0,3,0,1,0,3,2
ASV_4294,0,0,0,1,0,0,0,0,5,2,8,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
ASV_8746,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0
ASV_4875,0,0,0,0,2,1,1,1,0,3,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,0,0,0,3,6,0,1
ASV_5950,0,0,0,0,1,0,0,1,0,0,2,0,0,0,9,4,0,0,0,0,2,1,1,1,1,0,0,0,0,1,1,0
ASV_2100,0,0,0,0,1,1,0,2,0,1,2,0,2,2,0,1,0,0,0,1,1,2,0,1,1,1,0,1,0,3,1,1
ASV_2898,0,0,0,0,0,2,0,0,1,0,1,3,1,0,1,1,5,0,0,0,0,0,1,0,2,4,3,0,0,0,0,0
ASV_1944,0,0,0,0,0,2,0,2,1,3,0,3,1,0,0,3,1,0,0,0,1,0,3,0,1,3,0,0,1,0,0,0
ASV_4255,0,0,0,0,0,1,0,0,7,2,2,3,3,0,2,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0
ASV_6833,0,0,0,0,0,1,1,1,1,0,0,2,3,2,2,1,3,0,1,1,0,0,1,1,1,3,0,0,0,0,0,0
ASV_3698,0,0,0,0,0,1,0,0,11,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,1,1,0,0,1
ASV_7032,0,0,0,0,0,1,0,0,2,0,7,3,1,0,1,0,2,1,2,1,1,0,0,2,0,0,0,0,0,0,0,1
ASV_5846,0,0,0,0,0,1,0,0,8,2,0,1,1,2,5,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
ASV_7116,0,0,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,0,4,0,1,2,4,1,0,0,0,0,2,0,1,2
ASV_4905,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,4,0,1,0,0,0,0,2,3,2,4
ASV_2589,0,0,0,0,0,1,0,4,3,2,0,1,0,0,1,0,4,1,2,2,0,1,1,0,0,1,0,0,0,1,0,0
ASV_3235,0,0,0,0,0,1,0,0,5,0,0,5,2,0,4,1,1,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0
ASV_3705,0,0,0,0,0,0,3,3,0,0,0,0,2,1,4,0,0,1,0,0,0,0,0,1,0,3,0,0,4,2,0,1
ASV_4999,0,0,0,0,0,0,1,0,4,1,0,1,1,0,5,5,0,0,1,0,0,0,2,0,1,3,0,0,0,0,0,0
ASV_2116,0,0,0,0,0,0,1,0,4,2,0,0,0,1,7,1,0,0,0,1,0,0,0,0,0,1,1,5,0,0,1,0
ASV_8230,0,0,0,0,0,0,1,0,3,2,0,2,5,1,3,4,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
ASV_2954,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,3,1,0,2,1,0,0,3,2,1,3,0,0,0,0,0,0
ASV_6920,0,0,0,0,0,0,0,1,2,4,1,3,1,0,1,0,0,0,1,0,1,0,6,1,0,1,0,2,0,0,0,0
ASV_4945,0,0,0,0,0,0,0,1,6,1,0,3,0,2,1,1,2,0,2,1,1,0,1,0,0,1,1,0,1,0,0,0
ASV_2932,0,0,0,0,0,0,0,0,15,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_3301,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
ASV_4952,0,0,0,0,0,0,0,0,13,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0
